movie_id,title,genres,imdbId,poster_path,tmdbId,movie_descriptions,cast
2449,"Garbage Pail Kids Movie, The (1987)","['Adventure', ""Children's""]",93072,/v6PqKUptGhQjTTgqN2s2uPdNW0h.jpg,14443,"Crude, grotesque, pint-sized aliens known as the Garbage Pail Kids® help a young boy exact revenge on his bullies and win the girl of his dreams.","['Anthony Newley', 'Mackenzie Astin', 'Katie Barberi', 'Phil Fondacaro', 'Ron MacLachlan', 'J.P. Amateau']"
2450,Howard the Duck (1986),"['Adventure', ""Children's"", 'Sci-Fi']",91225,/eU0dWo8PJgsSAZFbcyHiUpuLSyW.jpg,10658,"A scientific experiment unknowingly brings extraterrestrial life forms to the Earth through a laser beam. First is the cigar-smoking drake, Howard, from the duck's planet. A few kids try to keep him from the greedy scientists and help him back to his planet, but then a much less friendly being arrives through the beam...","['Lea Thompson', 'Jeffrey Jones', 'Tim Robbins', 'Ed Gale', 'Chip Zien', 'Tim Rose']"
2451,"Gate, The (1987)",['Horror'],93075,/ik7AfGWpwKnjaQeth3LZqrqzvfB.jpg,6917,"Three young children accidentally release a horde of nasty, pint-sized demons from a hole in a suburban backyard. What follows is a classic battle between good and evil as the three kids struggle to overcome a nightmarish hell that is literally taking over the Earth.","['Stephen Dorff', 'Christa Denton', 'Louis Tripp', 'Kelly Rowan', 'Jennifer Irwin', 'Deborah Grover']"
2452,"Gate II: Trespassers, The (1990)",['Horror'],99636,/3XyBlFPfr1mAeplN1deQfQ3oHmb.jpg,40729,It's been five years since Terry's friend Glen discovered The Gate to hell in his backyard. Glen has now moved away and Terry begins practicing rituals in Glen's old house and eventually bringing back demons through The Gate and leading to demoniac possession and near world domination.,"['Louis Tripp', 'Simon Reynolds', 'James Villemaire', 'Pamela Adlon', 'Neil Munro', 'James Kidnie']"
2453,"Boy Who Could Fly, The (1986)","['Drama', 'Fantasy']",90768,/gPNKA4uL39DrzngMRMx3EULPmvq.jpg,24086,"Milly and Louis, and their recently-widowed mom, Charlene, move to a new neighborhood. Once there, they all deal with a variety of personal problems, but Milly finds a friend in Eric, her autistic next door neighbor. Eric has a fascination with flight, and as the story progresses, he exerts an enthralling force of change on all those around him.","['Lucy Deakins', 'Jay Underwood', 'Fred Savage', 'Bonnie Bedelia', 'Colleen Dewhurst', 'Fred Gwynne']"
2454,"Fly, The (1958)","['Horror', 'Sci-Fi']",51622,/kXdBcDh2EbgSIf4Oo1dxKapZM2f.jpg,11815,"Industrialist François Delambre is called late at night by his sister-in-law, Helene, who tells him that she has just killed her husband. Reluctant at first, she eventually explains to the police that he invented a matter transportation apparatus and, while experimenting on himself, a fly entered the chamber.","['David Hedison', 'Patricia Owens', 'Vincent Price', 'Herbert Marshall', 'Kathleen Freeman', 'Betty Lou Gerson']"
2455,"Fly, The (1986)","['Horror', 'Sci-Fi']",91064,/8gZWMhJHRvaXdXsNhERtqNHYpH3.jpg,9426,"When brilliant, eccentric scientist Seth Brundle makes a huge technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.","['Jeff Goldblum', 'Geena Davis', 'John Getz', 'Joy Boushel', 'Leslie Carlson', 'George Chuvalo']"
2456,"Fly II, The (1989)","['Horror', 'Sci-Fi']",97368,/gORksEPahEgO409HYJOZlNVyEpe.jpg,10344,"Martin Brundle, born of the human/fly, is adopted by his father's place of employment (Bartok Inc.) while the employees simply wait for his mutant chromosomes to come out of their dormant state.","['Eric Stoltz', 'Daphne Zuniga', 'Lee Richardson', 'John Getz', 'Frank C. Turner', 'Ann Marie Lee']"
2457,Running Scared (1986),"['Action', 'Comedy']",91875,/nSiRjhc7aTVPonXAhmTZAPqd2jT.jpg,15698,Two street-wise Chicago cops have to shake off some rust after returning from a Key West vacation to pursue a drug dealer that nearly killed them in the past.,"['Gregory Hines', 'Billy Crystal', 'Steven Bauer', 'Darlanne Fluegel', 'Joe Pantoliano', 'Dan Hedaya']"
2458,Armed and Dangerous (1986),"['Comedy', 'Crime']",90660,/wqDfHzqyuv7iRMMyFLvn5g7u30I.jpg,2620,"After policeman Frank Dooley is framed for theft and loses his job on the force, he joins a security guard agency and teams up with inept former defense lawyer Norman Kane. When the two botch a job guarding a local warehouse, they begin to uncover corruption within the company and their union.","['John Candy', 'Eugene Levy', 'Robert Loggia', 'Kenneth McMillan', 'Meg Ryan', 'Brion James']"
2459,"Texas Chainsaw Massacre, The (1974)",['Horror'],72271,/mpgkRPH1GNkMCgdPk2OMyHzAks7.jpg,30497,"Five friends head out to rural Texas to visit the grave of a grandfather. On the way, they stumble across what appears to be a deserted house, only to discover something sinister within. Something armed with a chainsaw.","['Marilyn Burns', 'Allen Danziger', 'Paul A. Partain', 'William Vail', 'Teri McMinn', 'Edwin Neal']"
2460,"Texas Chainsaw Massacre 2, The (1986)",['Horror'],92076,/cO1Dvg7k87lHSPOdumn3ddJEKdX.jpg,16337,A radio host is victimised by the notorious cannibal family while a former Texas Marshal hunts them.,"['Dennis Hopper', 'Caroline Williams', 'Jim Siedow', 'Bill Moseley', 'Bill Johnson', 'Ken Evert ']"
2461,Leatherface: Texas Chainsaw Massacre III (1990),['Horror'],99994,/4Vhv0vRqirhvbudRcNctFgxoFtI.jpg,25018,Two college students driving coast to coast are lured off the main highway and onto a deserted Texas road were they are stalked by the menacing Leatherface and his family.,"['Kate Hodge', 'Ken Foree', 'R.A. Mihailoff', 'William Butler', 'Viggo Mortensen', 'Joe Unger']"
2462,"Return of the Texas Chainsaw Massacre, The (1994)",['Horror'],110978,/e1ikqofvLBddrZJ73IjmJWhUYus.jpg,16780,"A group of teenagers get into a car crash in the Texas woods on prom night, and then wander into an old farmhouse that is home to Leatherface and his insane family of cannibalistic psychopaths.","['Renée Zellweger', 'Matthew McConaughey', 'Robert Jacks', 'Tonie Perensky', 'Joe Stevens', 'Lisa Marie Newmyer']"
2463,Ruthless People (1986),['Comedy'],91877,/fA3f8bsXoVbIALq4EdiAwptF1ws.jpg,12151,"Sam Stone hates his wife Barbara so much that he wants her dead. He's ecstatic when she's taken by a duo of kidnappers who want $500,000 ransom in exchange for her life. Fully intending to ignore every one of the kidnappers' demands in the hopes that they do him a favor and murder her for him, the two confused kidnappers have to figure out how they're going get their money, and what they're going to do with the overbearing Barbara.","['Danny DeVito', 'Bette Midler', 'Judge Reinhold', 'Helen Slater', 'Anita Morris', 'Bill Pullman']"
2464,Trick or Treat (1986),['Horror'],92112,/ycCrGbfuOEcKSCwxQeKA1VEPs7O.jpg,25438,"Eddie Weinbauer, a metalhead teen who is bullied at school, looks to his heavy metal superstar idol, Sammi Curr, for guidance. When Curr is killed in a hotel fire, Eddie becomes the recipient of the only copy of his unreleased album, which, when played backwards, brings the rocker back to life. As Halloween approaches, Eddie begins to realize that this isn't only rock 'n roll...It's life and death.","['Marc Price', 'Tony Fields', 'Lisa Orgolini', 'Doug Savant', 'Elaine Joyce', 'Glen Morgan']"
2465,Deadly Friend (1986),['Horror'],90917,/24X1pdzeU9x2QCVDu957tpUA0kp.jpg,33278,"When tragedy strikes his remarkable robot and the beautiful girl next door, lonely teenage genius Paul tries to save them by pushing technology beyond its known limits into a terrifying new realm.","['Matthew Labyorteaux', 'Kristy Swanson', 'Michael Sharrett', 'Anne Twomey', 'Anne Ramsey', 'Richard Marcus']"
2466,Belizaire the Cajun (1986),['Drama'],90710,/lWS9NtgfgiEE5UQxgHBN7XF8GcR.jpg,274253,"In 19th-century Louisiana's Cajun country, Belizaire is the informal spokesman for his citizens, who don't see eye to eye with local racists who wish to eradicate all Cajuns. Complicating matters is that Belizaire's former flame is now married to his biggest rival, an affluent landowner's son. Before he knows it, Belizaire is caught up in a web of murder, lies, and prejudice.","['Armand Assante', 'Gail Youngs', 'Michael Schoeffling', 'Stephen McHattie', 'Will Patton', 'Nancy Barrett']"
2467,"Name of the Rose, The (1986)",['Mystery'],91605,/d6dlbTBb3N7nXDz7tQslDJs2jgv.jpg,192,"14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence; which is considerable.","['Sean Connery', 'Christian Slater', 'Helmut Qualtinger', 'Elya Baskin', 'Michael Lonsdale', 'Volker Prechtel']"
2468,Jumpin' Jack Flash (1986),"['Action', 'Comedy', 'Romance', 'Thriller']",91306,/znVUM7RUBwQ16Q9lTmuMpaWJ7so.jpg,10945,"Terry works for a bank, and uses computers to communicate with clients all over the world. One day, she gets a strange coded message from an unknown source. After decoding the message, Terry becomes embroiled in an espionage ring. People are killed, and Terry is chased. Throughout, she remains in contact with this mysterious person, who needs Terry's help save his life.","['Whoopi Goldberg', 'Stephen Collins', 'John Wood', 'Carol Kane', 'Annie Potts', 'Peter Michael Goetz']"
2469,Peggy Sue Got Married (1986),"['Comedy', 'Romance']",91738,/tfuQcvQmURiMqB2VPwytU3cPpEm.jpg,10013,"At her 25th high school reunion, Peggy Sue faints and awakens in 1960—back in her senior year, before her marriage and all her regrets. Given a second chance to relive her youth, she must decide whether to change the choices that shaped her life or embrace the past that made her who she is.","['Kathleen Turner', 'Nicolas Cage', 'Barry Miller', 'Catherine Hicks', 'Joan Allen', ""Kevin J. O'Connor""]"
2470,Crocodile Dundee (1986),"['Adventure', 'Comedy']",90555,/pduPduL1ub5kok3lPYT15ryC9L6.jpg,9671,"When a New York reporter plucks crocodile hunter Mick Dundee from the Australian Outback for a visit to the Big Apple, it's a clash of cultures and a recipe for good-natured comedy as naïve Dundee negotiates the concrete jungle. He proves that his instincts are quite useful in the city and adeptly handles everything from wily muggers to high-society snoots without breaking a sweat.","['Paul Hogan', 'Linda Kozlowski', 'Mark Blum', 'David Gulpilil', 'Michael Lombard', 'John Meillon']"
2471,Crocodile Dundee II (1988),"['Adventure', 'Comedy']",92493,/2Nf0xeDuToLHysdkWj3aT5r42rC.jpg,9396,Australian outback expert protects his New York love from gangsters who've followed her down under.,"['Paul Hogan', 'Linda Kozlowski', 'John Meillon', 'Ernie Dingo', 'Charles S. Dutton', 'Hechter Ubarry']"
2472,Tough Guys (1986),['Comedy'],92105,/eDp0MPUSCeXrIziaZC65iUHISLs.jpg,11038,"Harry Doyle and Archie Lang are two old-time train robbers, who held up a train in 1956 and have been incarcerated for thirty years. After serving their time, they are released from jail and have to adjust to a new life of freedom. and soon realize that they still have the pizzazz when, picking up their prison checks at a bank, they foil a robbery attempt.","['Burt Lancaster', 'Kirk Douglas', 'Charles Durning', 'Alexis Smith', 'Dana Carvey', 'Eli Wallach']"
2473,Soul Man (1986),['Comedy'],91991,/d6jh6qiowC4QHePBgpy7Zrytbba.jpg,12278,"A white prospective grad student's affluent family won't pay his way through law school, so he takes tanning pills to darken his skin in order to qualify for an African-American scholarship at Harvard. He soon gets more than he bargained for, as he begins to learn what life is really like for blacks in America.","['C. Thomas Howell', 'Rae Dawn Chong', 'Arye Gross', 'James Earl Jones', 'Melora Hardin', 'Leslie Nielsen']"
2474,"Color of Money, The (1986)",['Drama'],90863,/dVdnHmdQu3JtLAAksjTmTEF76gD.jpg,11873,"Former pool hustler ""Fast Eddie"" Felson decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent's showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent.","['Paul Newman', 'Tom Cruise', 'Mary Elizabeth Mastrantonio', 'Helen Shaver', 'John Turturro', 'Bill Cobbs']"
2475,52 Pick-Up (1986),"['Action', 'Mystery', 'Thriller']",90567,/ru8dtoh6tNi7kKAbLgbaE9J5SGf.jpg,18588,"Harry Mitchell is a successful Los Angeles manufacturer whose wife is running for city council. His life is turned upside down when three blackmailers confront him with a videotape of him with his young mistress and demand $100,000. Fearing that the story will hurt his wife's political campaign if he goes to the police, Harry pretends that he will pay the men, but does not follow through.","['Roy Scheider', 'Ann-Margret', 'Vanity', 'John Glover', 'Robert Trebor', 'Lonny Chapman']"
2476,Heartbreak Ridge (1986),"['Action', 'War']",91187,/aMr99UigkMCTSPnLTpkzJeLmpyc.jpg,10015,"A hard-nosed, hard-living Marine gunnery sergeant clashes with his superiors and his ex-wife as he takes command of a spoiled recon platoon with a bad attitude.","['Clint Eastwood', 'Marsha Mason', 'Everett McGill', 'Moses Gunn', 'Mario Van Peebles', 'Eileen Heckart']"
2477,Firewalker (1986),['Adventure'],91055,/qFUBCOH0HxI9qRcjoG9xChfwEsk.jpg,12715,A pair of adventurers try to track down an ancient Aztec/Mayan/Egyptian/Apache horde of gold.,"['Chuck Norris', 'Louis Gossett Jr.', 'Melody Anderson', 'Will Sampson', 'Sonny Landham', 'John Rhys-Davies']"
2478,Three Amigos! (1986),"['Comedy', 'Western']",92086,/dUNRnhl2cwjFJ6TOsaPJmZeMZ0S.jpg,8388,A trio of unemployed silent film actors are mistaken for real heroes by a small Mexican village in search of someone to stop a malevolent bandit.,"['Chevy Chase', 'Steve Martin', 'Martin Short', 'Alfonso Arau', 'Tony Plana', 'Patrice Martinez']"
2479,Gloria (1999),"['Drama', 'Thriller']",120683,/1AKAfnT3nm7asU9qyNT6gtS1vbe.jpg,45712,"After serving a prison term for her boyfriend, a streetwise, middle-aged moll named Gloria stands up against the mobs, which is complicated by a six-year-old urchin with a will of his own, whom she reluctantly takes under her wing after his family has been gunned down.","['Sharon Stone', 'Jeremy Northam', 'Cathy Moriarty', 'Jean-Luke Figueroa', 'Mike Starr', 'George C. Scott']"
2480,Dry Cleaning (Nettoyage Ã  sec) (1997),['Drama'],119773,/q2W2lPtTcjv5AAv2885T2JLMKlU.jpg,6187,A bored couple takes in a young man who turns their lives inside out.,"['Miou-Miou', 'Charles Berling', 'Stanislas Merhar', 'Mathilde Seigner', 'Nanou Meister', 'Noé Pflieger']"
2481,My Name Is Joe (1998),"['Drama', 'Romance']",151691,/e9awu6tsCyWPAUA2eEoelFSTbcb.jpg,8129,"Two thirtysomethings, unemployed former alcoholic Joe and community health worker Sarah, start a romantic relationship in one of the toughest Glasgow neighbourhoods.","['Peter Mullan', 'Louise Goodall', 'David McKay', 'Gary Lewis', 'David Hayman', 'Lorraine McIntosh']"
2482,Still Crazy (1998),"['Comedy', 'Romance']",149151,/o1k991eZm7iF8JUNiVdUZU44x5c.jpg,1618,"In the 1970s, Strange Fruit were it. They lived the rock lifestyle to the max, groupies, drugs, internal tension and an ex front man dead from an overdose. Even their demise was glamorous; when lightning struck the stage during an outdoor festival. Twenty years on, these former rock gods they have now sunk deep into obscurity when the idea of a reunion tour is lodged in the head of Tony, former keyboard player of the Fruits. Tony sets out to find his former bandmates with the help of former manager Karen to see if they can recapture the magic and give themselves a second chance.","['Stephen Rea', 'Billy Connolly', 'Jimmy Nail', 'Timothy Spall', 'Bill Nighy', 'Juliet Aubrey']"
2483,"Day of the Beast, The (El DÃ­a de la bestia) (1995)","['Comedy', 'Horror', 'Thriller']",112922,/yEXhgACPIV4PmTgHT2HS3Ko2oS3.jpg,10722,"When a rogue priest discovers the exact date the Antichrist will be born, he enlists a Death Metal record store clerk and a cheesy TV psychic for an urban spree of gore, sacrilege and twisted humor to prevent the Apocalypse.","['Álex Angulo', 'Santiago Segura', 'Armando De Razza', 'Terele Pávez', 'Nathalie Seseña', 'Maria Grazia Cucinotta']"
2484,Tinseltown (1998),['Comedy'],120095,/mnwC6ard6NsWD7u3T6UBSwqShgZ.jpg,296543,"In Hollywood it's all about who you know, and the only person two friends know is a serial killer.","['Arye Gross', 'Joe Pantoliano', 'Ron Perlman', 'Kristy Swanson', 'Mark Neal', 'Nicole Hansen']"
2485,She's All That (1999),"['Comedy', 'Romance']",160862,/a0pepZNFCjggc7Na9gEwbTI1f46.jpg,10314,"High school hotshot Zach Siler is the envy of his peers. But his popularity declines sharply when his cheerleader girlfriend, Taylor, leaves him for sleazy reality-television star Brock Hudson. Desperate to revive his fading reputation, Siler agrees to a seemingly impossible challenge. He has six weeks to gain the trust of nerdy outcast Laney Boggs -- and help her to become the school's next prom queen.","['Freddie Prinze Jr.', 'Rachael Leigh Cook', 'Paul Walker', ""Jodi Lyn O'Keefe"", 'Kevin Pollak', 'Anna Paquin']"
2486,24-hour Woman (1998),['Drama'],138279,/a4FKaaqTzBHCx09jgIgc7jZFbVB.jpg,125548,Grace tries to be the perfect mother and TV producer but finds trouble in juggling both.,"['Rosie Perez', 'Marianne Jean-Baptiste', 'Patti LuPone', 'Melissa Leo', 'Wendell Pierce', 'Karen Duffy']"
2487,"Blood, Guts, Bullets and Octane (1998)","['Action', 'Comedy']",163984,/kaDj4ET5kA5NUPn5q3aUjLMrIzy.jpg,47139,"To keep their struggling used-car dealership from closing, salesmen Sid and Bob agree to let a vintage 1963 Pontiac LeMans sit on their lot for two days in return for $250,000. Warned that the vehicle has been associated with many deaths already, Sid and Bob are soon pursued by hitman Mr. Reich and FBI Agent Jared, among others. As violence surrounds them, Sid talks his partner into stealing the car for a $500,000 ransom.","['Joe Carnahan', 'Dan Leis', 'Hugh McChord', 'Ken Rudulph', 'Mike Maas', 'Nick Fenske']"
2488,Peeping Tom (1960),"['Drama', 'Horror', 'Thriller']",54167,/u36rFrXW7XethWpiEWbRjzfgOc.jpg,11167,"Loner Mark Lewis works at a film studio during the day and, at night, takes racy photographs of women. Also he's making a documentary on fear, which involves recording the reactions of victims as he murders them. He befriends Helen, the daughter of the family living in the apartment below his, and he tells her vaguely about the movie he is making.","['Karlheinz Böhm', 'Moira Shearer', 'Anna Massey', 'Maxine Audley', 'Brenda Bruce', 'Miles Malleson']"
2489,Spanish Fly (1998),['Drama'],152548,/573raTOk2GB9rfAwsAoDJUzNe7v.jpg,170187,"A woman journalist, Zoe, knows better than to go into a story with her mind already made up. But that's exactly what she does when she heads off to Spain to write about its men and their macho take (as she sees it) on relationships. As she tries to prove her thesis, she soon realizes that she doesn't know as much about the male sex as she thought.  She also finds herself involved in relationships with the wrong men.","['Daphna Kastner', 'Toni Cantó', 'Antonio Castro', 'Danny Huston', 'Marianne Sägebrecht', 'Martin Donovan']"
2490,Payback (1999),"['Action', 'Thriller']",120784,/8Bqlv2kbOyZFqfiPNgzdBscqYPn.jpg,2112,"With friends like these, who needs enemies? That's the question bad guy Porter is left asking after his wife and partner steal his heist money and leave him for dead -- or so they think. Five months and an endless reservoir of bitterness later, Porter's partners and the crooked cops on his tail learn how bad payback can be.","['Mel Gibson', 'Gregg Henry', 'Maria Bello', 'David Paymer', 'Bill Duke', 'Deborah Kara Unger']"
2491,Simply Irresistible (1999),"['Comedy', 'Romance']",145893,/zFsqqPQUz69wPaLBqQeiGbGiW7J.jpg,16172,"After her mother's death, mediocre chef Amanda Shelton is having trouble attracting customers to her family's restaurant. While shopping for ingredients, she is given a magical crab by mysterious Gene O'Reilly. Afterward, Amanda's dishes suddenly become excellent, inducing strong emotional reactions in everyone who eats them. Tom Bartlett, who is preparing to open his own eatery, tries her cooking and falls in love.","['Sarah Michelle Gellar', 'Sean Patrick Flanery', 'Dylan Baker', 'Patricia Clarkson', 'Lawrence Gilliard Jr.', 'Christopher Durang']"
2492,20 Dates (1998),['Comedy'],138987,/79TTGQZrOAzwuWxcOy8y6k6Ldm0.jpg,111794,"Myles is divorced in L.A. He wants a love life and a film career. So he decides to go on 20 dates and find true love in front of a camera, making his first feature. His patient agent, Richard, finds a $60,000 investor, the shadowy Elie. Myles starts his search, sometimes telling his date she's being filmed, sometimes not. Elie wants sex and titillation, Myles wants it ""real."" Myles regularly talks with his old film teacher, Robert McKee, who wonders if love is possible in modern life. Half-way through the 20 dates, Myles meets Elisabeth; she's everything he desires and she likes him. Can he finish the 20 dates, satisfy Elie, and complete his film without losing Elisabeth?","['Tia Carrere', 'Elisabeth Wagner', 'Richard Arlook', 'Robert McKee', 'Elie Samaha', 'Myles Berkowitz']"
2493,"Harmonists, The (1997)",['Drama'],128133,/9jUWDGEOZ6MFy9gSfYZ69KLjPLY.jpg,9524,"Comedian Harmonists tells the story of a famous, German male sextet, five vocals and piano, the ""Comedian Harmonists"", from the day they meet first in 1927 to the day in 1934, when they become banned by the upcoming Nazis, because three of them are Jewish.","['Ben Becker', 'Heino Ferch', 'Ulrich Noethen', 'Heinrich Schafmeister', 'Max Tidof', 'Kai Wiesinger']"
2494,"Last Days, The (1998)",['Documentary'],174852,/kWr6QDDcO2HHKqvJvgsJ1hQz4Gs.jpg,20595,"Five Jewish Hungarians, now US citizens, tell their stories: before March 1944, when Nazis began to exterminate Hungarian Jews, months in concentration camps, and visiting childhood homes more than 50 years later. An historian, a Sonderkommando, a doctor who experimented on Auschwitz prisoners, and US soldiers who were part of the liberation in April 1945.","['Bill Basch', 'Martin Basch', 'Randolph Braham', 'Alice Lok Cahana', 'Renee Firestone', 'Irene Zisblatt']"
2495,"Fantastic Planet, The (La PlanÃ¨te sauvage) (1973)","['Animation', 'Sci-Fi']",70544,/prq0j1S0K07UjwLZLF6oMGflRUI.jpg,16306,"On the planet Ygam, the Draags, extremely technologically and spiritually advanced blue humanoids, consider the tiny Oms, human beings descendants of Terra's inhabitants, as ignorant animals. Those who live in slavery are treated as simple pets and used to entertain Draag children; those who live hidden in the hostile wilderness of the planet are periodically hunted and ruthlessly slaughtered as if they were vermin.","['Gérard Hernandez', 'Jean Valmont', 'Jennifer Drake', 'Yves Barsacq', 'Jeanine Forney', 'Éric Baugin']"
2496,Blast from the Past (1999),"['Comedy', 'Romance']",124298,/qVN4bbVX2tzaNbAdEJT5eOPq26c.jpg,11622,"Following a bomb scare in the 1960s that locked the Webbers into their bomb shelter for 35 years, Adam now ventures forth into Los Angeles to obtain food and supplies for his family, and a non-mutant wife for himself.","['Brendan Fraser', 'Alicia Silverstone', 'Christopher Walken', 'Sissy Spacek', 'Dave Foley', 'Joey Slotnick']"
2497,Message in a Bottle (1999),['Romance'],139462,/ulUjszY6YJFsDUd0E3WolJg6sOp.jpg,10207,"A woman finds a romantic letter in a bottle washed ashore and tracks down the author, a widowed shipbuilder whose wife died tragically early. As a deep and mutual attraction blossoms, the man struggles to make peace with his past so that he can move on and find happiness.","['Kevin Costner', 'Robin Wright', 'Paul Newman', 'John Savage', 'Illeana Douglas', 'Robbie Coltrane']"
2498,My Favorite Martian (1999),"['Comedy', 'Sci-Fi']",120764,/pOp4xriDEFUy2uN0BfnHJcjzqWt.jpg,9849,"Ambitious television reporter Tim O'Hara stumbles upon a martian whose spaceship has accidentally crashed on Earth. Thinking this is his ticket to a Pulitzer Prize, Tim makes plans to expose the martian, who, posing as Tim's Uncle Martin, takes human form and has plans of his own. In fact, all of Tim's efforts to divulge the truth are systematically thwarted by the resourceful alien, who ultimately recruits Tim to help him repair his ship for a return to Mars.","['Christopher Lloyd', 'Jeff Daniels', 'Elizabeth Hurley', 'Daryl Hannah', 'Wallace Shawn', 'Christine Ebersole']"
2499,God Said 'Ha!' (1998),['Comedy'],119207,/urlVr0D7fCEVK4RU0BiMs7PB5eF.jpg,82865,Julia Sweeney tells the viewers the monologue about the hard time in her life when her brother fought with cancer and she was also diagnosed with a rare form of cancer.,"['Julia Sweeney', 'Quentin Tarantino']"
2500,Jawbreaker (1999),['Comedy'],155776,/7YrxXoG25hVCK4nYDHQv9YIk3Ye.jpg,18892,"When an exclusive clique of teenage socialites accidentally murder their best friend on the morning of her birthday, the three girls responsible conspire to hide the truth.","['Rose McGowan', 'Rebecca Gayheart', 'Julie Benz', 'Judy Greer', 'Pam Grier', 'Carol Kane']"
2501,October Sky (1999),['Drama'],132477,/umWrXCIWdcYPf764ruvMRCpG3cA.jpg,13466,"The true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes.","['Jake Gyllenhaal', 'Chris Cooper', 'Chris Owen', 'Laura Dern', 'William Lee Scott', 'Chad Lindberg']"
2502,Office Space (1999),"['Comedy', 'Romance']",151804,/iEmTwOkUaLziMQCUZii5wPQBIAO.jpg,1542,"A depressed white-collar worker tries hypnotherapy, only to find himself in a perpetual state of devil-may-care bliss that prompts him to start living by his own rules, and hatch a hapless attempt to embezzle money from his soul-killing employers.","['Ron Livingston', 'Jennifer Aniston', 'David Herman', 'Ajay Naidu', 'Diedrich Bader', 'Stephen Root']"
2503,"Apple, The (Sib) (1998)",['Drama'],156901,/5QC5xzyWIkGK2NcnpZUXThZYK66.jpg,43978,"After twelve years of imprisonment by their own parents, two Iranian sisters are finally released by social workers to face the outside world for the first time.","['Massoumeh Naderi', 'Zahra Naderi', 'Ghorban Ali Naderi', 'Azizeh Mohamadi', 'Zahra Saghrisaz']"
2504,200 Cigarettes (1999),"['Comedy', 'Drama']",137338,/ssbx2Mk5ZCJWpXALuP2AdG0GFIT.jpg,15256,"In 1981 New York City, a collection of twentysomethings try to cope with relationships, loneliness, desire and their individual neuroses on New Years Eve.","['Ben Affleck', 'Casey Affleck', 'Dave Chappelle', 'Guillermo Díaz', 'Angela Featherstone', 'Janeane Garofalo']"
2505,8MM (1999),['Thriller'],134273,/mhr9xRpjOBqlBjgDwtiOx6FsLvV.jpg,8224,"A small, seemingly innocuous plastic reel of film leads surveillance specialist Tom Welles down an increasingly dark and frightening path. With the help of the streetwise Max, he relentlessly follows a bizarre trail of evidence to determine the fate of a complete stranger. As his work turns into obsession, he drifts farther and farther away from his wife, family and simple life as a small-town PI.","['Nicolas Cage', 'Joaquin Phoenix', 'James Gandolfini', 'Peter Stormare', 'Anthony Heald', 'Chris Bauer']"
2506,"Other Sister, The (1999)","['Comedy', 'Drama', 'Romance']",123209,/4rBrYRkB7btGex5Bs0yOpqBZgsR.jpg,18417,"A mentally challenged girl proves herself to be every bit as capable as her ""perfect"" sister when she moves into an apartment and begins going to college.","['Juliette Lewis', 'Diane Keaton', 'Tom Skerritt', 'Giovanni Ribisi', 'Poppy Montgomery', 'Sarah Paulson']"
2507,Breakfast of Champions (1999),['Comedy'],120618,/5uNVeZNt7qxDWLJAZ0PER03WtKE.jpg,12479,"A millionaire car salesman who runs the biggest dealership in Midland City, Dwayne Hoover is a celebrity, loved and trusted by everyone. Then one day, he wakes up and realizes that his life is a total mess! But between the headaches posed by his pill-popping wife, a mistress who won't leave him alone, and a cross-dressing sales manager, Dwayne has picked a bad week for a midlife crisis.","['Bruce Willis', 'Albert Finney', 'Nick Nolte', 'Barbara Hershey', 'Glenne Headly', 'Lukas Haas']"
2508,"Breaks, The (1999)",['Drama'],181322,/teNV6wHnhFQApC7F2HjixWfdffx.jpg,15031,"Derrick, a racially-confused Irishman raised in the hood by a black family is having the worst day ever. Determined to prove to his fed-up mother and would-be girlfriend that he's not a screw-up, he sets out to do one thing right (get some milk) and even that proves to be a challenge! Hilarious encounters with racist red-neck cops, local gangsters and 'flamboyant' pawn shop owners ensue, and along the way Derek shows that he can actually do things for others and maybe even get his own life together.","['Mitch Mullany', 'Loretta Devine', 'Darius McCrary', 'Lamont Bentley', 'Edwin Hodge', 'Carl Anthony Payne II']"
2509,Eight Days a Week (1997),['Comedy'],119054,/hWnrWWBcoq2urObQ4wZ6aX3YYpU.jpg,15209,"Peter loves his next door neighbour Erica and, on the advice of his grandfather, decides to camp out on her front lawn for the entire summer, or until she agrees to go out with him. His father is none too happy about the idea and refuses to let his son back in the house, even to get a change of clothes.","['Joshua Schaefer', 'Keri Russell', 'R.D. Robb', 'Mark L. Taylor', 'Marcia Moran', 'Johnny Green']"
2511,"Long Goodbye, The (1973)",['Crime'],70334,/16Gu0Vg7tBdoRxg1NJDwlTKx1hG.jpg,1847,"In 1970s Hollywood, Detective Philip Marlowe tries to help a friend who is accused of murdering his wife.","['Elliott Gould', 'Nina van Pallandt', 'Sterling Hayden', 'Mark Rydell', 'Henry Gibson', 'David Arkin']"
